id_anime,title,genres,score
35302,Neko Neko Nihonshi 2nd Season,"Anthropomorphic,Historical,Parody,Samurai,Kids",6.25
3194,Ningyohime Marina no Bouken,"Drama,Fantasy,Romance,Kids",6.25
4427,Tatakae!! Ramenman,"Action,Adventure,Martial Arts,Shounen",6.25
38203,The iDOLM@STER SideM: Wake Atte Mini!,"Comedy,Slice of Life,Idols (Male)",6.25
8449,Togainu no Chi,"Action,Boys Love,Sci-Fi,Survival",6.25
5143,Tokusou Kihei Dorvack,"Action,Sci-Fi,Mecha",6.25
8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,"Space,Kids",6.25
48365,Youkai Watch ♪,"Comedy,Supernatural,Mythology,Kids",6.25
36425,Zhandou Wang Zhi Jufeng Zhan Hun 2,"Action,Kids,Shounen",6.25
35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,"Comedy,Romance,Ecchi,Harem,School",6.25
2827,Calimero,Comedy,6.25
9905,Captain (TV),"Sports,Team Sports,Shounen",6.25
3114,Chiisana Kyojin Microman,"Action,Adventure,Comedy,Sci-Fi,Mecha,Super Power,Kids,Shounen",6.25
29976,Dance with Devils,"Fantasy,Romance,Mythology,Reverse Harem,School,Vampire,Shoujo",6.25
8956,Denkou Chou Tokkyuu Hikarian,"Action,Adventure,Kids",6.25
5088,Fabre-sensei wa Meitantei,Mystery,6.25
9598,Haiyoru! Nyaruani: Remember My Love(craft-sensei),"Comedy,Sci-Fi",6.25
1883,Kappa no Kaikata,"Comedy,Pets",6.25
31091,Komori-san wa Kotowarenai!,"Comedy,Slice of Life,School",6.25
18155,Line Town,"Comedy,Workplace,Kids",6.25
7779,Andersen Monogatari (TV),"Drama,Fantasy,Kids",6.24
8815,Domo TV,Comedy,6.24
38830,"Hachi-nan tte, Sore wa Nai deshou!","Action,Fantasy,Isekai,Reincarnation",6.24
1057,Ippatsu Kiki Musume,"Action,Comedy,Ecchi",6.24
4314,Nanami-chan 2nd Series,"Comedy,Kids",6.24
47161,Shikkakumon no Saikyou Kenja,"Action,Adventure,Fantasy,Reincarnation",6.24
2552,Tetsuko no Tabi,"Comedy,Slice of Life,Seinen",6.24
3075,Tondera House no Daibouken,"Adventure,Sci-Fi,Historical",6.24
33377,"Trickster: Edogawa Ranpo ""Shounen Tanteidan"" yori","Drama,Mystery,Sci-Fi,Psychological",6.24
40714,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu,"Comedy,Supernatural,Mythology,School,Kids",6.24
3704,Zenryoku Usagi,"Comedy,Kids",6.24
24417,Maido! Urayasu Tekkin Kazoku,"Comedy,Gag Humor,Shounen",6.23
16530,Ojamanga Yamada-kun,"Comedy,Slice of Life",6.23
23433,Shin Strange+,"Comedy,Slice of Life,Josei",6.23
32309,Tabi Machi Late Show,"Drama,Slice of Life",6.23
1458,Uchuu no Kishi Tekkaman,"Action,Adventure,Sci-Fi,Mecha,Space,Shounen",6.23
2823,Barbapapa,"Comedy,Fantasy",6.23
38749,Blade Runner: Black Lotus,"Sci-Fi,Suspense",6.23
31211,Choegang Top Plate,"Action,Comedy,Sports,Kids",6.23
6119,Cookin' Idol Ai! Mai! Main!,"Comedy,Gourmet,Kids",6.23
4242,Ginga Reppuu Baxingar,"Action,Adventure,Mecha",6.23
12483,Gregory Horror Show: The Last Train,"Comedy,Horror,Mystery,Supernatural,Mythology,Vampire",6.23
31673,Larva 2nd Season,Comedy,6.23
5132,Let's Nupu Nupu,"Comedy,Ecchi,Gag Humor,School",6.23
1583,009-1,"Action,Sci-Fi,Mecha,Seinen",6.22
6920,Blade,"Action,Drama,Horror,Vampire",6.22
14277,Chitose Get You!!,"Comedy,Romance,Slice of Life,School,Seinen",6.22
1333,Fushigi na Koala Blinky,"Adventure,Comedy,Fantasy,Kids",6.22
32936,Gin no Guardian,"Adventure,Fantasy",6.22
1868,Giniro no Olynsis: Tokito,"Adventure,Drama,Romance,Mecha",6.22
360,Himiko-den,"Adventure,Drama,Fantasy,Supernatural",6.22
3873,Honey Honey no Suteki na Bouken,"Adventure,Historical,Shoujo",6.22
2609,Kakyuusei (TV),"Drama,Romance,Harem,School",6.22
2503,Nangoku Shounen Papuwa-kun,"Adventure,Comedy,Shounen",6.22
337,Psychic Academy,"Comedy,Romance,Supernatural,Love Polygon",6.22
17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.","Comedy,Romance,Supernatural,Ecchi,Shounen",6.22
8961,Tono to Issho: Ippunkan Gekijou,"Comedy,Samurai,Seinen",6.22
4591,Yoiko,"Comedy,Slice of Life,Ecchi,School",6.22
3391,Maicching Machiko-sensei,"Comedy,Ecchi,School",6.21
31410,Mini Van 2nd Season,"Comedy,Slice of Life,Parody,Strategy Game",6.21
7004,Shin Calimero,Comedy,6.21
34741,Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu (TV),"Adventure,Sci-Fi,Detective,Mecha",6.21
4584,Topo Gigio,"Adventure,Comedy,Kids",6.21
6645,Chu-Bra!!,"Comedy,Ecchi,School,Seinen",6.21
1337,Dororon Enma-kun,"Comedy,Fantasy,Horror,Supernatural,Mythology,Shounen",6.21
27693,Heart Cocktail,"Romance,Seinen",6.21
28883,Hidan no Aria AA,"Action,Girls Love,School",6.21
3870,Kick no Oni,"Sports,Combat Sports,Shounen",6.21
3876,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,"Adventure,Fantasy",6.21
17088,Agigongryong Doolie,"Adventure,Kids",6.20
6520,Anime TV de Hakken! Tamagotchi,"Comedy,Fantasy,Slice of Life,Kids",6.20
36516,Beatless,"Action,Drama,Romance,Sci-Fi",6.20
22733,Dragon Collection,"Fantasy,Isekai,Shounen",6.20
8158,Gegege no Kitarou: Jigoku-hen,"Adventure,Comedy,Fantasy,Horror,Supernatural",6.20
1574,Get Ride! AMDriver,"Adventure,Sci-Fi,Mecha,Shounen",6.20
8786,Inakappe Taishou,"Comedy,Sports",6.20
24873,Juuou Mujin no Fafnir,"Fantasy,Romance,Harem,School",6.20
3723,Koala Boy Kokki,Comedy,6.20
23901,Lovely Movie: Itoshi no Muco Season 2,"Slice of Life,Pets",6.20
3676,Machine Robo: Cronos no Dai Gyakushuu,"Action,Sci-Fi,Martial Arts,Mecha,Space",6.20
952,Magical Nyan Nyan Taruto,Comedy,6.20
33737,Megaton-kyuu Musashi,"Action,Sci-Fi,Mecha,School",6.20
7981,Obake no Q-tarou (1985),"Comedy,Slice of Life,Supernatural,School,Kids",6.20
6583,Super Bikkuriman,"Adventure,Comedy,Fantasy,Sci-Fi,Mythology",6.20
445,Tales of Eternia The Animation,"Adventure,Comedy,Fantasy,Romance",6.20
31221,Tantei Team KZ Jiken Note,"Mystery,School",6.20
15313,Wooser no Sono Higurashi,"Comedy,Fantasy,Slice of Life",6.20
10465,Manyuu Hikenchou,"Action,Comedy,Ecchi,Historical,Samurai,Seinen",6.19
1175,Metal Fighter Miku,"Comedy,Sci-Fi,Sports,Combat Sports,Shounen",6.19
24835,Mobile Suit Gundam-san,"Comedy,Mecha,Parody",6.19
4614,Moero Arthur: Hakuba no Ouji,"Adventure,Drama,Romance,Historical",6.19
16397,Photokano,"Romance,Ecchi,School",6.20
19875,Robotan,"Comedy,Kids",6.19
1508,Sci-fi Harry,"Drama,Horror,Sci-Fi",6.19
1713,Submarine Super 99,"Action,Adventure,Sci-Fi,Military,Shounen",6.19
1157,Final Fantasy: Unlimited,"Action,Adventure,Fantasy,Sci-Fi,Shounen",6.19
5476,Fushigi na Melmo,Shoujo,6.19
5375,Gakkyuu Ou Yamazaki,Comedy,6.19
693,Burn Up Scramble,"Action,Comedy,Drama,Sci-Fi,Ecchi,Detective,Shounen",6.18
5908,Chinpui,Comedy,6.18
2809,Fuusen Shoujo Temple-chan,"Adventure,Comedy,Kids",6.18
37657,Gakuen Basara,"Action,Comedy,School",6.18
2545,Huckleberry no Bouken,"Adventure,Drama,Historical",6.18
38909,Infinite Dendrogram,"Fantasy,Video Game",6.18
7405,Jankenman,"Adventure,Super Power",6.18
40075,Koi to Producer: EVOL×LOVE,"Mystery,Romance,Sci-Fi,Reverse Harem,Super Power",6.18
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,"Romance,Harem,School",6.18
349,Magical Canan,"Drama,Fantasy,Supernatural",6.18
3932,Magnerobo Ga-Keen,"Action,Sci-Fi,Mecha",6.18
10135,Manga Hajimete Monogatari,"Adventure,Comedy,Educational,Historical",6.18
38529,Rifle Is Beautiful,"Comedy,Slice of Life,Sports,CGDCT,School,Team Sports",6.18
20053,Wizard Barristers: Benmashi Cecil,"Action,Fantasy,Detective,Mecha",6.18
40145,Yu☆Gi☆Oh!: Sevens,"Action,Fantasy,Strategy Game,Shounen",6.18
41573,Majutsushi Orphen Hagure Tabi: Kimluck-hen,"Action,Adventure,Drama,Fantasy,Martial Arts",6.17
1975,Mutekiou Tri-Zenon,"Sci-Fi,Mecha",6.17
2234,Panda-Z: The Robonimation,"Action,Comedy,Sci-Fi,Mecha,Parody,Kids,Shounen",6.17
5223,Robotan (1986),"Comedy,Kids",6.17
9799,Shin-Men,"Action,Comedy,Super Power,Seinen",6.17
46985,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,"Adventure,Fantasy,Romance,Isekai",6.17
8553,Time Bokan Series: Time Patroltai Otasukeman,"Action,Adventure,Comedy,Sci-Fi",6.17
27811,Zhong Hua Xiao Zi,"Action,Supernatural,Historical,Martial Arts,Mythology,Samurai",6.17
3637,Bouken Yuuki Pluster World,"Action,Adventure,Sci-Fi,Shounen",6.17
6970,Choujin Sentai Baratack,"Adventure,Sci-Fi,Mecha",6.17
4443,Duel Masters Charge,"Action,Adventure,Comedy,Kids",6.17
35303,Furusato Meguri: Nippon no Mukashibanashi,"Supernatural,Historical,Kids",6.17
5292,Getter Robo Go,"Action,Adventure,Mecha,Military,Shounen",6.17
133,Green Green,"Comedy,Romance,Slice of Life,Ecchi,School",6.17
2523,Izumo: Takeki Tsurugi no Senki,"Adventure,Drama,Fantasy,Romance,Supernatural,Martial Arts",6.17
6087,Jetter Mars,"Action,Drama,Sci-Fi,Mecha",6.17
577,Kagi Hime Monogatari: Eikyuu Alice Rondo,"Fantasy,Mahou Shoujo",6.17
31044,Kamisama Minarai: Himitsu no Cocotama,"Fantasy,Slice of Life,Kids",6.17
511,Kidou Shinsengumi Moeyo Ken TV,"Adventure,Comedy,Fantasy,Historical",6.17
38379,Lei Su Deng Shandian Chong Xian 3,"Racing,Kids",6.17
309,Akahori Gedou Hour Rabuge,"Comedy,Parody",6.16
10528,Duel Masters Cross Shock,"Action,Adventure,Comedy,Fantasy,Strategy Game,Kids",6.16
15883,Fantasista Doll,"Fantasy,Sci-Fi",6.16
2885,Ganbare Goemon,"Comedy,Shounen",6.16
37998,Girly Air Force,"Action,Sci-Fi",6.16
11769,Gokujo.: Gokurakuin Joshikou Ryou Monogatari,"Comedy,Girls Love,Ecchi,School,Seinen",6.16
42657,Himitsukessha Taka no Tsume: Golden Spell,"Comedy,Parody,Super Power",6.16
35203,Isekai wa Smartphone to Tomo ni.,"Adventure,Comedy,Fantasy,Romance,Harem,Isekai,Reincarnation",6.16
48842,Mahoutsukai Reimeiki,"Action,Adventure,Comedy,Fantasy",6.16
11873,Oraa Guzura Dado (1987),"Comedy,Kids",6.16
2566,Uchuujin Tanaka Tarou,"Comedy,School,Kids",6.16
346,W: Wish,"Drama,Romance,Slice of Life,Harem,School",6.16
1986,Wakusei Robo Danguard Ace,"Sci-Fi,Mecha,Military,Space,Shounen",6.16
15565,Maken-Ki! Two,"Action,Ecchi,Harem,Martial Arts,School,Super Power",6.15
32571,Shounen Ashibe: Go! Go! Goma-chan,"Comedy,Slice of Life,Seinen",6.15
6899,Stitch! Itazura Alien no Daibouken,"Adventure,Comedy,Sci-Fi,Kids",6.15
37893,Yami Shibai 6,"Avant Garde,Horror,Supernatural",6.15
35248,18if,"Mystery,Supernatural",6.15
40679,2.43: Seiin Koukou Danshi Volley-bu,"Drama,Slice of Life,Sports,School,Team Sports",6.15
24699,Ai Tenchi Muyou!,"Comedy,Sci-Fi,Shounen",6.15
3844,Apache Yakyuugun,"Action,Sports,School,Team Sports",6.15
5189,Chou Tokkyuu Hikarian,"Action,Adventure,Kids",6.15
49505,Deji Meets Girl,Slice of Life,6.15
6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,Horror,6.15
8764,Hajime Ningen Gon,"Comedy,Historical",6.15
14211,Instant History,Historical,6.15
7505,Knyacki!,"Comedy,Drama,Fantasy,Kids",6.15
1561,Lovedol: Lovely Idol,"Idols (Female),Music",6.15
5112,Akikan!,"Comedy,Fantasy,Romance,Ecchi",6.14
34410,Ba La La Xiao Mo Xian Zhi: Feiyue Cai Ling Bao,"Comedy,Shoujo",6.14
16211,Bakumatsu Gijinden Roman,"Fantasy,Historical",6.14
11017,Battle Spirits: Heroes,"Sci-Fi,Strategy Game",6.14
3909,Bikkuriman,"Comedy,Fantasy",6.14
8182,Bouken Shounen Shadar,"Adventure,Horror",6.14
1542,Brain Powerd,"Action,Adventure,Sci-Fi,Mecha",6.14
10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action,Adventure,Sci-Fi,Mecha",6.14
3840,Crystal Blaze,"Action,Sci-Fi",6.14
4737,Himitsukessha Taka no Tsume,"Comedy,Parody,Super Power",6.14
3834,Hoshi no Ko Chobin,"Adventure,Sci-Fi",6.14
17291,Jinzou Konchuu Kabutoborg VxV,"Action,Comedy,Fantasy,Strategy Game,Shounen",6.14
21809,Kenzen Robo Daimidaler,"Action,Comedy,Ecchi,Mecha,Seinen",6.14
31845,Masou Gakuen HxH,"Action,Comedy,Fantasy,Romance,Sci-Fi,Ecchi,Harem,School",6.14
38673,Mini Toji,"Action,Comedy,Fantasy,CGDCT",6.14
2226,Mori no Tonto-tachi,"Fantasy,Kids",6.14
4719,Queen's Blade: Rurou no Senshi,"Action,Adventure,Fantasy,Ecchi",6.14
35251,Sengoku Night Blood,"Fantasy,Romance,Historical,Isekai,Reverse Harem",6.14
12367,Shining Hearts: Shiawase no Pan,"Action,Fantasy,Isekai",6.14
42307,Subarashiki Kono Sekai The Animation,"Action,Adventure",6.14
32663,Tama & Friends: Uchi no Tama Shirimasen ka?,"Adventure,Pets,Kids",6.14
927,Transformers Superlink,"Adventure,Sci-Fi,Mecha,Space",6.14
8240,Wanpaku Oomukashi Kum Kum,"Adventure,Comedy,Historical,Kids",6.14
11919,Zoku Attacker You! Kin Medal e no Michi,"Romance,Sports,Team Sports",6.14
3736,Parappa the Rapper,"Comedy,Fantasy",6.13
44961,Platinum End,"Drama,Supernatural,Psychological,Shounen",6.13
9424,Seupideuwang Beongae,"Action,Sports,School,Strategy Game,Shounen",6.13
2679,Teki wa Kaizoku: Neko-tachi no Kyouen,"Comedy,Sci-Fi",6.13
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,"Comedy,Drama,Romance,Sci-Fi,Harem,Time Travel",6.13
30156,Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu,"Comedy,Shoujo",6.13
39282,Beyblade Burst Gachi,"Action,Adventure,Sci-Fi,Sports,Kids",6.13
2687,Gokuu no Daibouken,"Comedy,Fantasy",6.13
28071,Itsumo Kokoro ni Taiyou wo!,"Comedy,Ecchi",6.13
5886,Kujira no Josephina,"Adventure,Fantasy",6.13
2882,Anime Oyako Gekijou,"Adventure,Fantasy,Sci-Fi,Historical,Kids",6.12
231,Asagiri no Miko,"Action,Comedy,Fantasy,Supernatural,Seinen",6.12
32878,ēlDLIVE,"Action,Sci-Fi,Detective,Space,Shounen",6.12
4563,Bakukyuu Hit! Crash B-Daman,"Adventure,Strategy Game,Kids",6.12
9881,Chou Supercar Gattiger,"Action,Sci-Fi,Racing",6.12
10177,DD Hokuto no Ken,"Parody,Seinen",6.12
5131,Groizer X,"Sci-Fi,Mecha",6.12
38091,Hachigatsu no Cinderella Nine (TV),"Sports,School,Team Sports",6.12
5636,Restol: Teugsu Gujo Dae,"Action,Adventure,Detective,Mecha",6.12
1872,Saru Getchu: On Air,"Adventure,Comedy,Fantasy,Romance,Kids,Shounen",6.12
37300,Xiao Liyu Lixian Ji,"Adventure,Fantasy,Kids",6.12
4615,Yama Nezumi Rocky Chuck,"Adventure,Fantasy,Anthropomorphic,Kids",6.12
4044,Youkai Ningen Bem,"Horror,Mythology",6.12
50955,Onipan!,"Comedy,Fantasy,Mythology",6.11
14213,Otogi Manga Calendar,Historical,6.11
4024,Sanrio Anime Sekai Meisaku Gekijou,"Adventure,Fantasy,Kids",6.11
2406,Sazae-san,"Comedy,Slice of Life",6.11
10869,Scan2Go,"Racing,Space,Strategy Game,Kids",6.11
36316,Shichisei no Subaru,"Action,Fantasy,Sci-Fi,Video Game",6.11
854,Soul Link,"Action,Adventure,Comedy,Romance,Sci-Fi,Military,Space",6.11
6822,Ukkari Pénélope (2009),"Comedy,Slice of Life",6.11
50599,Yami Shibai 10,"Avant Garde,Horror,Supernatural",6.11
8861,"Yosuga no Sora: In Solitude, Where We Are Least Alone.","Drama,Romance,Ecchi,Harem",6.11
3131,Ashita Tenki ni Naare,"Sports,Shounen",6.11
43350,Gebäude Bäude,"Comedy,Sci-Fi",6.11
7551,Gowapper 5 Gordam,"Action,Adventure,Sci-Fi,Mecha",6.11
3020,Gu-Gu Ganmo,"Comedy,Slice of Life,School,Shounen",6.11
141,Jinki:Extend,"Sci-Fi,Mecha",6.11
31674,Larva 3rd Season,Comedy,6.11
6452,Akuu Daisakusen Srungle,"Action,Sci-Fi,Mecha",6.10
9613,Big X,"Action,Sci-Fi,Historical,Shounen",6.10
18767,BlazBlue: Alter Memory,"Action,Fantasy",6.10
3151,Genei Toushi Bastof Lemon,"Adventure,Sci-Fi,Mecha",6.10
43741,Getter Robo Arc,"Action,Sci-Fi,Mecha,Shounen",6.10
9770,Hello Kitty no Stump Village,"Fantasy,Kids",6.10
22441,Hello Kitty: Ringo no Mori to Parallel Town,"Comedy,Fantasy,Kids",6.10
10562,Machine Hayabusa,"Action,Racing,Shounen",6.10
10282,Manga Nippon Mukashibanashi,Historical,6.10
36431,One Room Second Season,Slice of Life,6.10
12677,Ozma,"Action,Adventure,Sci-Fi",6.10
7605,Parasol Henbei,"Adventure,Comedy,Fantasy,Kids",6.10
9438,Rainbow Sentai Robin,"Action,Adventure,Sci-Fi",6.10
2245,Seraphim Call,"Drama,Romance,Sci-Fi",6.10
1188,Momoiro Sisters,"Comedy,Slice of Life",6.09
38150,Namu Amida Butsu!: Rendai Utena,Fantasy,6.09
1547,Obake no Q-tarou,"Comedy,Slice of Life,Supernatural,School",6.09
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"Comedy,Romance,Ecchi,Harem",6.09
3936,Personal Computer Travel Tanteidan,"Adventure,Sci-Fi,Historical,Kids",6.09
42774,Sayonara Watashi no Cramer,"Drama,Sports,Team Sports,Shounen",6.09
39581,TV Yarou Nanaana: Wakuwaku Doukutsu Land,"Adventure,Comedy,Workplace",6.09
40197,Urashimasakatasen no Nichijou,"Comedy,Slice of Life,School",6.09
36427,Zhandou Wang Zhi Jufeng Zhan Hun 3,"Action,Kids,Shounen",6.09
6682,11eyes,"Action,Supernatural,Ecchi,Super Power",6.09
8216,Aa Harimanada,"Sports,Combat Sports,Martial Arts,Seinen",6.09
11275,Akadou Suzunosuke,"Adventure,Historical",6.09
5935,Animation Kikou: Marco Polo no Bouken,"Adventure,Historical",6.09
31246,Choegang Habche: Mix Master,"Adventure,Fantasy",6.09
34543,Dive!!,"Comedy,Sports",6.09
37806,Gunjou no Magmell,"Action,Adventure,Fantasy,Super Power,Shounen",6.09
40983,Hakushon Daimaou 2020,"Comedy,Fantasy",6.09
50789,Jantama Pong☆,Comedy,6.09
47250,Jouran: The Princess of Snow and Blood,"Action,Supernatural,Historical",6.09
39582,Kitsutsuki Tanteidokoro,"Mystery,Historical",6.09
1224,Aquarian Age: Sign for Evolution,"Action,Adventure,Fantasy,Romance,Sci-Fi,Supernatural,Music,Super Power,Shounen",6.08
35643,Huoli Shaonian Wang zhi Chuanqi Zaixian,"Fantasy,Strategy Game,Kids",6.08
6261,Koguma no Misha,"Adventure,Comedy,Drama,Kids",6.08
3845,Mahoutsukai Chappy,"Adventure,Mahou Shoujo,Kids",6.08
10802,MonHun Nikki Girigiri Airou Mura G,"Action,Comedy",6.08
43007,Osananajimi ga Zettai ni Makenai Love Comedy,"Comedy,Romance,Harem,School",6.08
3768,Play Ball,"Action,Sports,Team Sports,Shounen",6.08
20555,SoniAni: Super Sonico The Animation,"Slice of Life,Music",6.08
5027,Stitch!,"Adventure,Comedy,Kids",6.08
49969,Tribe Nine,"Action,Sci-Fi,Sports,Team Sports",6.08
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,"Action,Comedy,Sci-Fi",6.08
3290,Vampiyan Kids,"Comedy,Fantasy,Kids",6.08
204,Yumeria,"Action,Comedy,Ecchi,Harem,Super Power",6.08
33795,Mahou Shoujo Nante Mou Ii Desukara. Second Season,"Comedy,Mahou Shoujo",6.07
6277,Manga Nippon Mukashibanashi (1976),"Fantasy,Historical",6.07
1899,Masou Kishin Cybuster,"Adventure,Sci-Fi,Mecha,Shounen",6.07
9015,Obake no... Holly,"Comedy,Fantasy,Kids",6.07
10607,Rerere no Tensai Bakabon,"Comedy,Gag Humor",6.07
9768,Shima Shima Tora no Shimajirou,"Adventure,Comedy,Fantasy,Kids",6.07
23151,Shounen Hollywood: Holly Stage for 49,"Slice of Life,Idols (Male),Music,Performing Arts,Shoujo",6.07
30751,Usavich Zero,Comedy,6.07
6629,Asari-chan,"Comedy,Slice of Life,Shoujo",6.07
10194,Bada-ui Jeonseol Jangbogo,"Action,Adventure,Comedy,Mystery",6.07
310,"Chiisana Obake: Acchi, Kocchi, Socchi","Comedy,Supernatural",6.07
2723,D4 Princess,"Action,Comedy,Sci-Fi,Mecha",6.07
32691,Flowering Heart,Kids,6.07
28791,Gunslinger Stratos The Animation,"Action,Sci-Fi",6.07
10217,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!!,,6.07
22831,Abarenbou Rikishi!! Matsutarou,"Sports,Combat Sports,Seinen",6.06
22547,Blade & Soul,"Action,Adventure,Fantasy,Martial Arts",6.06
34295,Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends,"Comedy,Slice of Life",6.06
23333,DRAMAtical Murder,"Action,Sci-Fi,Psychological,Super Power",6.06
36618,Flowering Heart 2,Kids,6.06
2892,Hakushon Daimaou,"Comedy,Fantasy",6.06
6875,Iron Man,"Action,Drama,Mecha",6.06
39567,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,"Action,Fantasy,Detective,Vampire",6.06
32083,Luck & Logic,"Action,Fantasy",6.06
16131,Machine Robo: Butchigiri Battle Hackers,"Action,Sci-Fi,Mecha",6.06
36728,Mameneko,"Slice of Life,Pets",6.06
25999,Minna Atsumare! Falcom Gakuen SC,"Comedy,Parody,School,Seinen",6.06
20075,Obocchama-kun,"Comedy,Parody",6.06
7106,Ougon Senshi Gold Lightan,"Action,Adventure,Sci-Fi,Mecha",6.06
4853,Tezuka Osamu no Don Dracula,"Comedy,Horror,Supernatural,Vampire",6.06
12361,Track City,"Action,Racing",6.06
30385,Valkyrie Drive: Mermaid,"Action,Fantasy,Girls Love,Ecchi",6.06
4616,Yumemiru Topo Gigio,"Adventure,Comedy,Kids",6.06
4316,Nanami-chan 3rd Series,"Comedy,Kids",6.05
50060,Shadowverse Flame,"Fantasy,Strategy Game",6.05
8964,Stitch!: Zutto Saikou no Tomodachi,"Adventure,Comedy,Kids",6.05
17969,Tanken Driland: 1000-nen no Mahou,"Adventure,Fantasy",6.05
6425,Weiß Survive,"Comedy,Ecchi,Strategy Game",6.05
41558,Asatir: Mirai no Mukashi Banashi,Adventure,6.05
39221,Bem,"Action,Supernatural,Mythology",6.05
38544,Egao no Daika,"Drama,Fantasy,Slice of Life,Mecha,Military",6.05
3969,Kagaku Kyuujo-tai TechnoVoyager,"Action,Adventure,Sci-Fi,Mecha,Space",6.05
7048,Crush Gear Nitro,"Sports,Racing,Shounen",6.04
7575,Oh! Family,"Comedy,Drama,Romance,Slice of Life,Shoujo",6.04
37436,Revisions,"Action,Sci-Fi,Mecha",6.05
3885,Sugar Bunnies,Kids,6.04
9175,Tsuruhime Ja!,"Comedy,Slice of Life,Kids,Shoujo",6.04
7463,Weiß Survive R,"Comedy,Ecchi,Strategy Game",6.04
6918,Wolverine,"Action,Martial Arts,Super Power",6.04
8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,"Action,Comedy",6.03
8900,Saru Getchu: On Air 2nd,"Adventure,Comedy,Fantasy,Romance,Kids,Shounen",6.03
11547,Sengoku☆Paradise Kiwami,"Action,Comedy,Drama,Romance,Historical,Samurai,Shoujo",6.03
988,Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation,"Action,Comedy,Historical,Military,Samurai",6.03
37662,Shinya! Tensai Bakabon,"Comedy,Slice of Life",6.03
39183,Super Shiro,Kids,6.03
33473,Tokyo Futago Athletic,"Comedy,Sports",6.03
9520,Zero Tester,"Action,Adventure,Sci-Fi,Mecha",6.03
23037,Bakumatsu Rock,"Action,Comedy,Historical,Music,Shoujo",6.03
3434,Hey! Bumboo,"Adventure,Racing,Kids",6.03
38083,Ken En Ken: Aoki Kagayaki,"Action,Adventure,Fantasy,Martial Arts,Mythology",6.03
307,Kerokko Demetan,"Comedy,Fantasy,Kids",6.03
6012,Kinpatsu no Jeanie,"Drama,Historical",6.03
8812,Alice SOS,Adventure,6.02
42295,Fushigi Dagashiya: Zenitendou,"Mystery,Kids",6.02
37555,Hangyakusei Million Arthur,"Action,Adventure,Fantasy",6.02
19961,Heisei Tensai Bakabon,"Comedy,Slice of Life,Gag Humor",6.02
22099,Hero Bank,"Strategy Game,Kids",6.02
1156,I: Wish You Were Here,"Action,Drama,Mystery,Sci-Fi",6.02
36196,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku 2nd Season,"Comedy,Fantasy,Parody",6.02
2287,Kakutou Ryouri Densetsu Bistro Recipe,"Adventure,Comedy,Fantasy,Gourmet,Strategy Game,Shounen",6.02
13231,Metal Fight Beyblade Zero G,"Adventure,Sports,Kids",6.02
8890,Nippon-ichi no Otoko no Tamashii,"Comedy,Romance",6.02
6428,Psychoarmor Govarian,"Action,Sci-Fi,Mecha,Super Power",6.02
41946,Shuumatsu no Harem,"Sci-Fi,Ecchi,Harem,Time Travel,Shounen",6.02
10250,Ultra B,"Comedy,Super Power",6.02
39668,Watanuki-san Chi no,Slice of Life,6.02
40166,Zoids Wild Zero,"Action,Adventure,Comedy,Sci-Fi",6.02
1628,Maou Dante,"Action,Horror,Supernatural,Mythology,Shounen",6.01
1885,Master of Epic: The Animation Age,"Comedy,Fantasy,Video Game",6.01
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,"Drama,Suspense,Seinen",6.01
31777,Neko nanka Yondemo Konai.,"Slice of Life,Seinen",6.01
328,Piano (TV),"Drama,Romance,Slice of Life,Music,Shoujo",6.01
15085,Amnesia,"Fantasy,Mystery,Romance,Reverse Harem",6.01
32171,Ange Vierge,"Adventure,Fantasy,School",6.01
30519,Ba La La Xiao Mo Xian: Caihong Xin Shi,"Comedy,Shoujo",6.01
36828,Caligula (TV),"Action,Sci-Fi",6.01
41834,King's Raid: Ishi wo Tsugumono-tachi,"Action,Adventure,Fantasy",6.01
7723,Hipira-kun,"Comedy,Fantasy,Supernatural,Vampire,Kids",6.00
